20050522,8.2339e+15,1.0808e+16
20050523,4.40534e+15,9.43331e+15
20050524,1.1018e+16,1.58575e+16
20050525,1.05144e+16,1.18586e+16
20050526,8.45355e+15,1.0225e+16
20050527,5.23167e+15,8.10922e+15
20050528,6.96856e+15,9.51669e+15
20050529,nan,nan
20050530,9.79985e+15,1.214e+16
20050531,7.95037e+15,1.09313e+16
20050601,4.46413e+15,7.01146e+15
20050602,4.50646e+15,6.68751e+15
20050603,7.85909e+15,9.65634e+15
20050604,7.60014e+15,1.17914e+16
20050605,9.12269e+15,1.11131e+16
20050606,7.0933e+15,7.73421e+15
20050607,7.85606e+15,1.16256e+16
20050608,6.14078e+15,9.20246e+15
20050609,1.24022e+16,1.65639e+16
20050610,8.74433e+15,1.16206e+16
20050611,1.8468e+16,1.8468e+16
20050612,7.35406e+15,1.04341e+16
20050613,1.58431e+16,1.71804e+16
20050614,9.01281e+15,1.09895e+16
20050615,9.11165e+15,1.0165e+16
20050616,7.58172e+15,1.06783e+16
20050617,6.99971e+15,8.26013e+15
20050618,5.96983e+15,8.50027e+15
20050619,7.24562e+15,1.20156e+16
20050620,5.13773e+15,1.01672e+16
20050621,8.00714e+15,1.0682e+16
20050622,1.32353e+16,1.3915e+16
20050623,5.54051e+15,8.41594e+15
20050624,8.59349e+15,9.613e+15
20050625,4.35131e+15,6.92279e+15
20050626,5.74446e+15,7.7344e+15
20050627,4.61484e+15,6.88044e+15
20050628,9.63625e+15,1.02651e+16
20050629,2.02264e+16,2.1822e+16
20050630,nan,nan
20050701,1.03541e+16,1.11227e+16
20050702,7.04027e+15,1.06827e+16
20050703,5.3256e+15,8.05782e+15
20050704,5.86302e+15,8.04322e+15
20050705,5.69178e+15,8.56645e+15
20050706,5.28692e+15,7.64333e+15
20050707,9.05753e+15,1.00755e+16
20050708,2.12712e+16,2.21455e+16
20050709,7.42306e+15,1.32076e+16
20050710,1.05186e+16,1.21767e+16
20050711,6.80966e+15,8.40421e+15
20050712,1.50912e+16,1.89995e+16
20050713,1.26411e+15,6.00881e+15
20050714,3.55104e+15,7.95936e+15
20050715,4.86944e+15,8.39596e+15
20050716,9.36863e+15,1.14136e+16
20050717,6.39182e+15,9.02929e+15
20050718,1.56378e+15,7.98012e+15
20050719,3.8774e+15,6.94303e+15
20050720,5.37704e+15,8.91587e+15
20050721,7.47259e+15,9.07795e+15
20050722,6.76651e+15,8.76605e+15
20050723,3.28729e+15,7.7337e+15
20050724,7.96309e+15,9.49417e+15
20050725,6.80416e+15,1.02357e+16
20050726,9.82175e+15,1.20173e+16
20050727,4.76461e+15,7.82468e+15
20050728,6.02793e+15,8.85742e+15
20050729,8.45298e+15,1.12012e+16
20050730,4.36157e+15,7.09548e+15
20050731,5.83382e+15,7.56136e+15
20050801,nan,nan
20050802,6.4692e+15,9.17462e+15
20050803,1.06811e+16,1.44062e+16
20050804,6.70442e+15,1.09705e+16
20050805,3.53726e+15,5.83528e+15
20050806,6.38446e+15,8.07955e+15
20050807,5.95974e+15,8.29208e+15
20050808,6.29277e+15,9.44479e+15
20050809,1.70254e+16,2.02071e+16
20050810,5.40878e+15,1.14006e+16
20050811,9.20408e+15,1.0576e+16
20050812,6.92548e+15,1.00027e+16
20050813,4.72046e+15,6.42823e+15
20050814,8.44883e+15,1.05891e+16
20050815,1.21639e+16,1.61685e+16
20050816,5.60611e+15,7.41183e+15
20050817,5.40833e+15,8.47028e+15
20050818,5.94457e+15,8.33686e+15
20050819,1.37336e+16,1.70793e+16
20050820,1.18779e+16,1.28372e+16
20050821,5.22824e+15,7.15668e+15
20050822,6.85918e+15,1.0026e+16
20050823,9.28145e+15,1.08177e+16
20050824,5.88724e+15,8.18301e+15
20050825,1.9178e+15,7.21906e+15
20050826,9.0812e+15,1.04225e+16
