20050101,15504792415617128.0,3473148962972292.0,397.0
20050102,9841948492409240.0,2410946404290429.0,303.0
20050103,10560971537813620.0,6744421328369176.0,558.0
20050104,19621768701438852.0,4881997149280576.0,278.0
20050105,6930358135402685.0,4764009224496644.0,596.0
20050106,3494278397026022.5,2153588264349442.5,269.0
20050107,6164544892468619.0,3120107872384937.0,478.0
20050108,5544310618042813.0,4175824988379205.0,327.0
20050109,6092573305135952.0,3215552145619335.5,331.0
20050110,9420454921250000.0,4485473298125000.0,480.0
20050111,5185854299823944.0,1279859672535211.2,284.0
20050112,9945725634710742.0,7416825724958678.0,605.0
20050113,10709678970000000.0,10668821050333334.0,300.0
20050114,20789707433453236.0,18074632357374100.0,556.0
20050115,12209445497959184.0,7906813066360545.0,294.0
20050116,17122427538775510.0,7971863181632653.0,392.0
20050117,13332252461330048.0,9661304183990148.0,406.0
20050118,2329425651567944.5,859462743554007.0,287.0
20050119,7697608752491103.0,4383683494092526.5,562.0
20050120,53430026819708024.0,27432514027007296.0,274.0
20050121,16626285384551496.0,6402843040199336.0,602.0
20050122,14170708844776120.0,10060329780597014.0,268.0
20050123,17261823949044586.0,7204108148619958.0,471.0
20050124,8130964601215805.0,3720541865045592.5,329.0
20050125,10677768779816514.0,6695926754128440.0,327.0
20050126,5604897295071869.0,3352679292940452.0,487.0
20050127,8709863215107914.0,5147178078057554.0,278.0
20050128,9839375903327788.0,6353320798668885.0,601.0
20050129,11161258156934306.0,9223113463503650.0,274.0
20050130,9876885657065216.0,8412223984420291.0,552.0
20050131,5907727559333333.0,4927313691000000.0,300.0
20050201,9463022608629442.0,4192558304822335.0,394.0
20050202,12061568066080402.0,7317033036180905.0,398.0
20050203,6899646451170569.0,2251285404682274.2,299.0
20050204,7030499855555556.0,3251057568279570.0,558.0
20050205,6382913390140845.0,3955324759542253.5,284.0
20050206,6920226259128979.0,4799193672864322.0,597.0
20050207,3813858407581227.5,1981673411552346.5,277.0
20050208,10437306634947368.0,7330718846105264.0,475.0
20050209,7435754139462026.0,1027681421202531.6,316.0
20050210,4561337194704050.0,3740367890436137.5,321.0
20050211,5315549887295082.0,2984081016393442.5,488.0
20050212,4578992581159420.0,2100295228409420.0,276.0
20050213,4294078947847681.5,1665017129817880.8,604.0
20050214,2310025021768707.5,634561635374149.62,294.0
20050215,8631070241284404.0,1557598317981651.5,545.0
20050216,5372069290344828.0,4728035890206897.0,290.0
20050217,4648321238897436.0,4186687133076923.0,390.0
20050218,8013262522033898.0,6103668912832930.0,413.0
20050219,6330024681443299.0,1791685835738831.5,291.0
20050220,22913257265232972.0,17364219207885306.0,558.0
20050221,10462281971929824.0,7841052156491228.0,285.0
20050222,16012437760399336.0,5975594596838603.0,601.0
20050223,4071020367195572.0,3916793518081181.0,271.0
20050224,10082245150231578.0,7167408304842105.0,475.0
20050225,13238260235240964.0,10230930084337350.0,332.0
20050226,8236458458433735.0,7285745879518072.0,332.0
20050227,10119138561451942.0,7520823449897751.0,489.0
20050228,5683465000000000.0,4831987016129032.0,279.0
20050301,11378930939072848.0,6993641531788079.0,604.0
20050302,13045043689768976.0,10674176156105610.0,303.0
20050303,11290867048014442.0,7798139956317689.0,554.0
20050304,7610379308650519.0,2182178546020761.2,289.0
20050305,16411714924875000.0,6065039109500000.0,400.0
20050306,4176901608088235.5,3880972228921568.5,408.0
20050307,4260755919000000.0,2475515169666666.5,300.0
20050308,7515387530892857.0,4235279951964286.0,560.0
20050309,8047088705594406.0,4788344699020979.0,286.0
20050310,5261669543507588.0,3624468712984823.0,593.0
20050311,4146560823791821.5,3478981546840148.5,269.0
20050312,6875551669022869.0,4280969499875260.0,481.0
20050313,5934029410060976.0,5301474184420731.0,328.0
20050314,6736083927108434.0,5353274639819277.0,332.0
20050315,7052034259694845.0,6100412956494846.0,485.0
20050316,15115426093750000.0,11944804329861112.0,288.0
20050317,7014118050331126.0,5057909134801325.0,604.0
20050318,8605042508080807.0,4067823622558922.5,297.0
20050319,4686005974316940.0,4827423426512204.0,549.0
20050320,5238978110413793.0,2539455262068965.5,290.0
20050321,6949990038964645.0,5117153996212121.0,396.0
20050322,10149596401111112.0,3526317727020202.0,396.0
20050323,4370116382491582.5,3457985846127946.0,297.0
20050324,6547728731050724.0,3621972963405797.0,552.0
20050325,2967522898936170.0,955246938546099.25,282.0
20050326,13375059756301824.0,2181598151940298.5,603.0
20050327,2772840617080292.0,-221410925912408.75,274.0
20050328,5210313847489540.0,1314045337311715.5,478.0
20050329,4970420260183486.0,-3445044963608562.5,327.0
20050330,6406025253067485.0,3658677457668711.5,326.0
20050331,5415248300836820.0,2812294828242678.0,478.0
20050401,5471005392590909.0,1629334176573426.5,286.0
20050402,6842024335897010.0,3177061576079734.0,602.0
20050403,7145762239310345.0,2472979518620689.5,290.0
20050404,6236805400909090.0,3456815572756363.5,550.0
20050405,5283416783392226.0,2990465424028268.5,283.0
20050406,2422185358750000.0,64209908500000.0,400.0
20050407,7229915247201946.0,3997241697323601.0,411.0
20050408,7440809679264214.0,3863737531103679.0,299.0
20050409,5734745350716845.0,3526927338960573.5,558.0
20050410,8224990103146854.0,5296321936363636.0,286.0
20050411,8539163402141653.0,6441074364755481.0,593.0
20050412,5844608697810219.0,5915709256934307.0,274.0
20050413,4377679116142557.5,1875827437672956.0,477.0
20050414,7259127694277108.0,3643166224397590.5,332.0
20050415,9520698016822430.0,4080345535825545.0,321.0
20050416,8799014886178862.0,3898712625203252.0,492.0
20050417,8302714218596492.0,5964085414736842.0,285.0
20050418,7903642199667221.0,4101021054409317.5,601.0
20050419,6368700829966330.0,3923555223265993.5,297.0
20050420,5953892238586956.0,4040166866304348.0,552.0
20050421,6556410498996656.0,3223444015050167.0,299.0
20050422,6517879384223919.0,3677664585572519.0,393.0
20050423,7862377501067961.0,5080866778640777.0,412.0
20050424,6647036360301003.0,4307519735785953.0,299.0
20050425,11130847792100538.0,4009870903231598.0,557.0
20050426,10883542657342658.0,6565791525174825.0,286.0
20050427,18204067762973420.0,7757860648671096.0,602.0
20050428,6568794584532374.0,3241151480215827.5,278.0
20050429,11504698400843882.0,4697849305696203.0,474.0
20050430,4624462063126844.0,1233787348082595.8,339.0
20050501,8008903145741325.0,232489521388012.62,317.0
20050502,6605638592474850.0,2188046093561368.2,497.0
20050503,13381041292170820.0,6485762702846975.0,281.0
20050504,7331493035332226.0,2824590834578073.0,602.0
20050505,6277946722867596.0,2255873547038327.5,287.0
20050506,6202828010507246.0,3276582329601449.5,552.0
20050507,7565192482392027.0,5048274459136213.0,301.0
20050508,5394703210459184.0,2518459668112245.0,392.0
20050509,7547495164963504.0,2791461394647202.0,411.0
20050510,7885323237290970.0,2181261076923077.0,299.0
20050511,8948038065663717.0,3820613900707964.5,565.0
20050512,11448710360299626.0,-1015140313595505.6,267.0
20050513,8936735573833332.0,2556304593666666.5,600.0
20050514,5613944211851852.0,732143148518518.5,270.0
20050515,5740967244195653.0,1913592356956521.8,460.0
20050516,9037015872729970.0,4028125474777448.0,337.0
20050517,7127562729483283.0,2433783142553191.5,329.0
20050518,6997352205510205.0,976709856530612.25,490.0
20050519,7438591169175627.0,2009766057240143.2,279.0
20050520,7728640591819699.0,3109636798096828.0,599.0
20050521,8513676172542372.0,1542603161016949.2,295.0
20050522,8059321449005424.0,2973659830018083.0,553.0
20050523,5711359576000000.0,567730576333333.38,300.0
20050524,9716043630203046.0,1690690806852792.0,394.0
20050525,7826119914111923.0,2362307389294404.0,411.0
20050526,6778090403010033.0,1473165364214046.8,299.0
20050527,4882437838430605.0,1537437749750889.8,562.0
20050528,8520538862369339.0,3283667246515679.5,287.0
20050529,16120714893333334.0,5965041260833333.0,600.0
20050530,6559636481362007.0,2126616376344086.0,279.0
20050531,6287098949060543.0,1720088181837160.8,479.0
20050601,5165755277910448.0,1106191999104477.6,335.0
20050602,5699522435240964.0,1077327559939759.0,332.0
20050603,6413366522920892.0,901611249290060.88,493.0
20050604,8018935759139785.0,261185500000000.0,279.0
20050605,9317725873305510.0,1718503922654424.0,599.0
20050606,8033194458193980.0,3706306849163879.5,299.0
20050607,6684386421183971.0,885356243488160.25,549.0
20050608,7845121348322148.0,965478015771812.12,298.0
20050609,11023512913654822.0,3933446091548223.5,394.0
20050610,9313308368536586.0,1039368548048780.5,410.0
20050611,18338870214000000.0,6144412367000000.0,300.0
20050612,7028623918149466.0,1391757029875444.8,562.0
20050613,21504431487804876.0,6888803505226481.0,287.0
20050614,10262979033468014.0,1305403093602693.5,594.0
20050615,8097847609386282.0,1845231532563177.0,277.0
20050616,6881405933403805.0,1910252339323467.2,473.0
20050617,7706101207761194.0,2593750077313433.0,335.0
20050618,6212431713465045.0,778420608206686.88,329.0
20050619,7852204843841463.0,2888091999186992.0,492.0
20050620,6207303888405797.0,1197010786956521.8,276.0
20050621,5674547641791735.0,216846303190082.66,605.0
20050622,8716339248253424.0,3557131877397260.5,292.0
20050623,6177752957952468.0,3679659908409506.5,547.0
20050624,6432369578816666.0,1586148015333333.2,300.0
20050625,5448224465816327.0,1702608084846938.8,392.0
20050626,5796425740799032.0,1877641288377724.0,413.0
20050627,8238916099667774.0,3176980238471761.0,301.0
20050628,8809268000301955.0,3653482897335701.5,563.0
20050629,17489351900694446.0,5727929118402778.0,288.0
20050630,13610831263333334.0,-1522777986120000.0,600.0
20050701,7697148036064982.0,2958032786281588.5,277.0
20050702,6401218645966029.0,1875265152377919.2,471.0
20050703,4274604167916666.5,47555517857142.859,336.0
20050704,5319373230581040.0,784251587461773.75,327.0
20050705,5024652461212122.0,-447468289131313.12,495.0
20050706,6867624761611722.0,995093575641025.62,273.0
20050707,8317388581098169.0,3880432129966722.5,601.0
20050708,18397069232203392.0,6653377029491525.0,295.0
20050709,7987145628864060.0,4130000777839851.0,537.0
20050710,9428643833986928.0,4126382706209150.5,306.0
20050711,6880295453452686.0,2563362256777493.5,391.0
20050712,13630059202877698.0,113666053717026.38,417.0
20050713,6077908578523490.0,169769543288590.59,298.0
20050714,4501479706737588.5,-88939992375886.531,564.0
20050715,8207665189361702.0,1741166133687943.2,282.0
20050716,6523683318887015.0,2366783425952782.5,593.0
20050717,4944575357481752.0,335737377737226.25,274.0
20050718,3333354062658228.0,-1508481094936708.8,474.0
20050719,3498298641741741.5,-678949726726726.75,333.0
20050720,5776578424464832.0,2154357785779816.5,327.0
20050721,5313981772721774.0,1653979301008064.5,496.0
20050722,5904094826109091.0,1919808368698181.8,275.0
20050723,4166589250315091.5,160800056053068.0,603.0
20050724,6702944031081081.0,2422314935810811.0,296.0
20050725,6947118125912409.0,3686068583083941.5,548.0
20050726,7009705355000000.0,3470913017633333.5,300.0
20050727,5234897746564885.0,2425185441475827.0,393.0
20050728,4455462831961259.0,631991049878934.62,413.0
20050729,5987107641362126.0,1309664211295681.0,301.0
20050730,4361340600532859.0,-1071715626465364.1,563.0
20050731,6257094258391608.0,1828725741958042.0,286.0
20050801,14111741564119602.0,1955428602990033.2,602.0
20050802,5579268243478261.0,854259729710144.88,276.0
20050803,6844281588235294.0,1862226633361344.5,476.0
20050804,5428842221712538.0,-711870280152905.25,327.0
20050805,3154355053211009.0,307843039113149.88,327.0
20050806,4226957684437627.5,623557563413087.88,489.0
20050807,7663032952650177.0,3713723320742049.5,283.0
20050808,5982406388612040.0,1992891061538461.5,598.0
20050809,9897676225517242.0,5149436609916552.0,290.0
20050810,6835229540590406.0,2432344235424354.0,542.0
20050811,5780875288372093.0,1922018554485049.8,301.0
20050812,5732341929441624.0,1481903522081218.2,394.0
20050813,5120909041747573.0,-443353566941747.56,412.0
20050814,6634546090000000.0,-703537458300000.0,300.0
20050815,8778813345190563.0,3505797231070780.5,551.0
20050816,5698091811293707.0,1995533596853146.8,286.0
20050817,6173402255425710.0,1129519864273789.8,599.0
20050818,4772746660583942.0,-458291522627737.25,274.0
20050819,13511949112916666.0,-3701277736458333.5,480.0
20050820,7624552211343284.0,4476292109253731.5,335.0
20050821,4445662741873112.0,-284546056616314.19,331.0
20050822,5155121921280488.0,1530598993258130.2,492.0
20050823,6631916333922261.0,2120522696113074.2,283.0
20050824,4901414209768212.0,1503961912152318.0,604.0
20050825,4220300014590747.5,904816733238434.12,281.0
20050826,5692786488918918.0,1224654112432432.5,555.0
20050827,4432058823569023.5,-328553058249158.25,297.0
20050828,3944874241708542.5,-65074790452261.305,398.0
20050829,4528110740975610.0,-33050246097560.977,410.0
20050830,14244244671096346.0,2122912045514950.2,301.0
20050831,8000422172021660.0,3168787831768953.0,554.0
20050901,5475346878767605.0,1908749654225352.0,284.0
20050902,14542666242192690.0,2828210532724252.5,602.0
20050903,15603369154044118.0,538638313235294.12,272.0
20050904,5537485893208333.0,1533045686666666.8,480.0
20050905,5039780069668674.0,992858987951807.25,332.0
20050906,5914862121148036.0,1691955670090634.5,331.0
20050907,5780950487804878.0,327921040481707.31,492.0
20050908,6750344199651568.0,1463843147386759.5,287.0
20050909,10522696216539102.0,2984262026292845.0,601.0
20050910,20130989196666668.0,9784116386666666.0,300.0
20050911,9549312921811460.0,2587267036229205.0,541.0
20050912,4632530177076412.0,1323482489568106.2,301.0
20050913,7377256843517588.0,958347417361809.0,398.0
20050914,4767949625500000.0,-105181985250000.0,400.0
20050915,5175540634666667.0,-553848254333333.31,300.0
20050916,12079053727758008.0,1019103812633452.0,562.0
20050917,8240708709090909.0,2889332884020979.0,286.0
20050918,5996495582362729.0,962800323960066.5,601.0
20050919,6439832534099617.0,1158516754022988.5,261.0
20050920,7574463666029725.0,2688152401061571.0,471.0
20050921,4656954437910448.0,592678597194029.88,335.0
20050922,5530457720783133.0,1238844509337349.5,332.0
20050923,5930345824999999.0,1191056140289256.2,484.0
20050924,8305460314234876.0,4173919096797153.0,281.0
20050925,11155944265066224.0,4377228697516556.0,604.0
20050926,13615521119453924.0,2828600228668942.0,293.0
20050927,5571621500907441.0,1161197612486388.5,551.0
20050928,6195658324475524.0,405922038111888.12,286.0
20050929,4700005556708861.0,-425092485088607.62,395.0
20050930,5233138494878049.0,1007817951878048.8,410.0
20051001,6422178525925926.0,2488816580134680.0,297.0
20051002,6687270153996448.0,2578618251865009.0,563.0
20051003,7355326431695804.0,3604599675174825.0,286.0
20051004,16658711328903654.0,990088137707641.25,602.0
20051005,14571212302173914.0,6209553782971014.0,276.0
20051006,6502534395358650.0,744401295168776.38,474.0
20051007,9706202798805970.0,-582944922985074.62,335.0
20051008,7240823564779874.0,-2128857742515723.2,318.0
20051009,3574642288553719.0,728151035020661.12,484.0
20051010,7793742288421053.0,4437708418947368.5,285.0
20051011,7487358254784053.0,2553811137375415.5,602.0
20051012,5231428463087248.0,2342727235906040.5,298.0
20051013,10244067246703298.0,4498616243956044.0,546.0
20051014,15160090451485148.0,6470907717491749.0,303.0
20051015,7825937069696970.0,4657140208838384.0,396.0
20051016,12821519421271394.0,4293638385330073.5,409.0
20051017,4534688765886288.0,123629773913043.48,299.0
20051018,9632786608523132.0,1683200691103202.8,562.0
20051019,15316447762190814.0,3780693318021201.5,283.0
20051020,6815286716750419.0,3174038765192630.0,597.0
20051021,10088893814492754.0,3858593543478261.0,276.0
20051022,12066407473773988.0,5410193662750532.0,469.0
20051023,5037263824132609.0,-606715465776397.5,322.0
20051024,17792333339393936.0,5247831778181818.0,330.0
20051025,13737618110416666.0,5495041468750000.0,480.0
20051026,17312154808587814.0,7166131670967742.0,279.0
20051027,9138864426490066.0,2830143648841059.5,604.0
20051028,5644937771232877.0,156261616438356.16,292.0
20051029,16708488151263536.0,321403674837545.12,554.0
20051030,21630750674666668.0,6217298924666667.0,300.0
20051031,13675793944332494.0,4377037138035264.5,397.0
20051101,10614472627450980.0,5829562094117647.0,408.0
20051102,9540654046026490.0,5737991901324503.0,302.0
20051103,12795550957885304.0,6336767998333334.0,558.0
20051104,10490705556390978.0,2947321501503759.5,266.0
20051105,22182088587064680.0,-2184518857562189.2,603.0
